"","weighted_mean.X1900_si.x_fli_best","weighted_mean.X1901_si.x_fli_best","weighted_mean.X1902_si.x_fli_best","weighted_mean.X1903_si.x_fli_best","weighted_mean.X1904_si.x_fli_best","weighted_mean.X1905_si.x_fli_best","weighted_mean.X1906_si.x_fli_best","weighted_mean.X1907_si.x_fli_best","weighted_mean.X1908_si.x_fli_best","weighted_mean.X1909_si.x_fli_best","weighted_mean.X1910_si.x_fli_best","weighted_mean.X1911_si.x_fli_best","weighted_mean.X1912_si.x_fli_best","weighted_mean.X1913_si.x_fli_best","weighted_mean.X1914_si.x_fli_best","weighted_mean.X1915_si.x_fli_best","weighted_mean.X1916_si.x_fli_best","weighted_mean.X1917_si.x_fli_best","weighted_mean.X1918_si.x_fli_best","weighted_mean.X1919_si.x_fli_best","weighted_mean.X1920_si.x_fli_best","weighted_mean.X1921_si.x_fli_best","weighted_mean.X1922_si.x_fli_best","weighted_mean.X1923_si.x_fli_best","weighted_mean.X1924_si.x_fli_best","weighted_mean.X1925_si.x_fli_best","weighted_mean.X1926_si.x_fli_best","weighted_mean.X1927_si.x_fli_best","weighted_mean.X1928_si.x_fli_best","weighted_mean.X1929_si.x_fli_best","weighted_mean.X1930_si.x_fli_best","weighted_mean.X1931_si.x_fli_best","weighted_mean.X1932_si.x_fli_best","weighted_mean.X1933_si.x_fli_best","weighted_mean.X1934_si.x_fli_best","weighted_mean.X1935_si.x_fli_best","weighted_mean.X1936_si.x_fli_best","weighted_mean.X1937_si.x_fli_best","weighted_mean.X1938_si.x_fli_best","weighted_mean.X1939_si.x_fli_best","weighted_mean.X1940_si.x_fli_best","weighted_mean.X1941_si.x_fli_best","weighted_mean.X1942_si.x_fli_best","weighted_mean.X1943_si.x_fli_best","weighted_mean.X1944_si.x_fli_best","weighted_mean.X1945_si.x_fli_best","weighted_mean.X1946_si.x_fli_best","weighted_mean.X1947_si.x_fli_best","weighted_mean.X1948_si.x_fli_best","weighted_mean.X1949_si.x_fli_best","weighted_mean.X1950_si.x_fli_best","weighted_mean.X1951_si.x_fli_best","weighted_mean.X1952_si.x_fli_best","weighted_mean.X1953_si.x_fli_best","weighted_mean.X1954_si.x_fli_best","weighted_mean.X1955_si.x_fli_best","weighted_mean.X1956_si.x_fli_best","weighted_mean.X1957_si.x_fli_best","weighted_mean.X1958_si.x_fli_best","weighted_mean.X1959_si.x_fli_best","weighted_mean.X1960_si.x_fli_best","weighted_mean.X1961_si.x_fli_best","weighted_mean.X1962_si.x_fli_best","weighted_mean.X1963_si.x_fli_best","weighted_mean.X1964_si.x_fli_best","weighted_mean.X1965_si.x_fli_best","weighted_mean.X1966_si.x_fli_best","weighted_mean.X1967_si.x_fli_best","weighted_mean.X1968_si.x_fli_best","weighted_mean.X1969_si.x_fli_best","weighted_mean.X1970_si.x_fli_best","weighted_mean.X1971_si.x_fli_best","weighted_mean.X1972_si.x_fli_best","weighted_mean.X1973_si.x_fli_best","weighted_mean.X1974_si.x_fli_best","weighted_mean.X1975_si.x_fli_best","weighted_mean.X1976_si.x_fli_best","weighted_mean.X1977_si.x_fli_best","weighted_mean.X1978_si.x_fli_best","weighted_mean.X1979_si.x_fli_best","weighted_mean.X1980_si.x_fli_best","weighted_mean.X1981_si.x_fli_best","weighted_mean.X1982_si.x_fli_best","weighted_mean.X1983_si.x_fli_best","weighted_mean.X1984_si.x_fli_best","weighted_mean.X1985_si.x_fli_best","weighted_mean.X1986_si.x_fli_best","weighted_mean.X1987_si.x_fli_best","weighted_mean.X1988_si.x_fli_best","weighted_mean.X1989_si.x_fli_best","weighted_mean.X1990_si.x_fli_best","weighted_mean.X1991_si.x_fli_best","weighted_mean.X1992_si.x_fli_best","weighted_mean.X1993_si.x_fli_best","weighted_mean.X1994_si.x_fli_best","weighted_mean.X1995_si.x_fli_best","weighted_mean.X1996_si.x_fli_best","weighted_mean.X1997_si.x_fli_best","weighted_mean.X1998_si.x_fli_best","weighted_mean.X1999_si.x_fli_best","weighted_mean.X2000_si.x_fli_best","weighted_mean.X2001_si.x_fli_best","weighted_mean.X2002_si.x_fli_best","weighted_mean.X2003_si.x_fli_best","weighted_mean.X2004_si.x_fli_best","weighted_mean.X2005_si.x_fli_best","weighted_mean.X2006_si.x_fli_best","weighted_mean.X2007_si.x_fli_best","weighted_mean.X2008_si.x_fli_best","weighted_mean.X2009_si.x_fli_best","weighted_mean.X2010_si.x_fli_best","weighted_mean.X2011_si.x_fli_best","weighted_mean.X2012_si.x_fli_best","weighted_mean.X2013_si.x_fli_best","weighted_mean.X2014_si.x_fli_best","weighted_mean.X2015_si.x_fli_best","weighted_mean.X2016_si.x_fli_best","weighted_mean.X2017_si.x_fli_best","weighted_mean.X2018_si.x_fli_best","weighted_mean.X2019_si.x_fli_best","weighted_mean.X2020_si.x_fli_best","weighted_mean.X2021_si.x_fli_best"
"Shawnee National Forest",70.2086944580078,73.1851348876953,73.8183441162109,68.2856903076172,74.6778869628906,76.4636306762695,77.0387878417969,58.5435218811035,67.6902084350586,59.0938873291016,66.4788208007812,55.0842781066895,90.7343978881836,72.2542495727539,78.8468704223633,91.4690704345703,62.0701789855957,61.9983024597168,64.6002197265625,67.2262725830078,80.8067245483398,51.9940376281738,70.0589447021484,63.170841217041,81.9265441894531,64.1696090698242,65.8226318359375,58.766284942627,69.9462509155273,74.5783767700195,54.2152824401855,67.2683334350586,42.855037689209,55.2829551696777,69.3166046142578,62.0100173950195,68.1893997192383,73.0665588378906,45.648380279541,66.710693359375,87.2040786743164,83.4042205810547,71.836669921875,57.6909980773926,57.1859741210938,70.4743347167969,60.9654502868652,83.3666610717773,73.9127960205078,57.8544540405273,45.448787689209,58.5751876831055,55.0399589538574,56.1235427856445,48.9048233032227,61.9756622314453,62.8445663452148,65.8350296020508,91.3586349487305,67.5953674316406,89.9731521606445,59.4418258666992,76.1771697998047,74.565185546875,66.9212799072266,61.0100708007812,73.3345794677734,69.5676422119141,77.477180480957,81.2857055664062,71.2455520629883,75.2223281860352,63.3088607788086,62.7203521728516,55.972843170166,76.500114440918,55.8018074035645,71.1034469604492,87.5965270996094,79.0967330932617,82.0319671630859,61.5430564880371,72.0454635620117,65.0936279296875,78.9688949584961,69.8728790283203,63.5362663269043,64.2004165649414,72.8604888916016,72.2210693359375,41.5832672119141,69.708251953125,54.8812446594238,78.6897583007812,73.2721710205078,69.367431640625,58.6011848449707,57.6669158935547,55.229793548584,43.1933631896973,55.4031143188477,73.9674758911133,60.9693489074707,76.8365936279297,64.9021072387695,61.3985023498535,50.1973037719727,67.6102905273438,74.6436996459961,68.6222686767578,72.9768218994141,68.4150848388672,56.703483581543,73.3723373413086,79.0059585571289,76.0121612548828,61.9990730285645,42.6244087219238,52.5551071166992,68.8813400268555,59.2057952880859,70.704460144043
"Allegheny National Forest",112.915351867676,114.165267944336,103.424438476562,83.3987274169922,116.745193481445,97.953742980957,106.453987121582,95.1370468139648,106.448043823242,107.31608581543,89.0889511108398,114.364486694336,106.405838012695,94.0858917236328,110.046447753906,108.722183227539,107.689636230469,106.510940551758,104.37712097168,100.860832214355,105.237823486328,84.4157333374023,99.6778945922852,112.837989807129,115.067863464355,94.4707489013672,115.96061706543,107.251724243164,106.681442260742,92.8059539794922,102.345832824707,108.805969238281,104.600540161133,102.676544189453,106.46720123291,107.20435333252,115.774681091309,111.38835144043,97.9822998046875,114.671852111816,118.417343139648,104.767364501953,104.327209472656,109.628379821777,111.301773071289,88.1037292480469,84.0581893920898,106.876312255859,94.1766662597656,100.182754516602,108.454193115234,110.284278869629,107.064102172852,100.924667358398,101.426933288574,100.177024841309,117.288764953613,111.66667175293,109.425827026367,106.212066650391,107.805953979492,113.053367614746,114.237823486328,95.6043395996094,106.114074707031,113.373802185059,103.470947265625,93.524284362793,97.0016403198242,102.933540344238,112.886711120605,110.862289428711,112.766586303711,87.852294921875,104.404327392578,115.100173950195,88.7173614501953,93.9510040283203,105.955368041992,104.535140991211,105.512016296387,94.3333358764648,109.926429748535,102.032104492188,106.746032714844,104.53727722168,93.5816268920898,100.610511779785,95.7733993530273,105.797187805176,88.4254684448242,95.2329025268555,108.095230102539,105.06510925293,105.302940368652,106.46166229248,110.45344543457,98.5710983276367,89.7495803833008,100.075889587402,86.6419067382812,106.565124511719,101.683097839355,101.258361816406,102.15406036377,99.9095764160156,100.264335632324,90.6329650878906,103.354393005371,101.235549926758,92.4778213500977,104.196617126465,80.8242721557617,104.072784423828,105.833045959473,105.900093078613,90.2720947265625,91.2578048706055,110.140800476074,102.254577636719,92.9255447387695,95.3481063842773
"Los Padres National Forest",27.9306297302246,31.1175498962402,36.6730461120605,30.4446392059326,30.8882179260254,25.6058864593506,28.0075798034668,28.9187641143799,29.7503814697266,28.2491703033447,34.7167510986328,29.0808773040771,29.2564716339111,34.3372650146484,29.3499279022217,29.0608158111572,34.690845489502,35.6627731323242,31.7165393829346,32.6336402893066,26.8758869171143,33.032585144043,39.3977394104004,36.6406784057617,30.3759346008301,26.6598434448242,30.1554203033447,31.5867652893066,30.0572662353516,33.1293754577637,30.7040939331055,27.2869033813477,37.008716583252,38.5188674926758,28.880521774292,29.6033058166504,27.7885837554932,44.9059181213379,29.0235996246338,35.2178955078125,28.2662334442139,28.187105178833,29.0677242279053,29.8376731872559,28.531120300293,31.4759635925293,32.3488731384277,31.878137588501,32.1692161560059,49.929759979248,38.1846771240234,27.8374042510986,32.9538803100586,26.6110248565674,30.0518398284912,34.3710098266602,31.0052642822266,37.4038200378418,28.7989692687988,28.1519641876221,32.2581634521484,26.0321464538574,31.9214763641357,31.7376174926758,30.6412563323975,28.6602993011475,35.0842590332031,29.840763092041,28.6953811645508,29.9597969055176,25.5457363128662,31.4835414886475,33.0870170593262,33.104248046875,31.2195472717285,30.7803115844727,28.3242816925049,28.2888736724854,29.018856048584,37.3654899597168,28.0820941925049,25.5454254150391,32.2748947143555,27.9741630554199,27.4930076599121,33.4095077514648,25.0432243347168,29.6843547821045,27.784688949585,33.0085029602051,29.8624286651611,30.0309181213379,28.2257118225098,28.0018196105957,29.0009155273438,28.2571067810059,30.239501953125,26.8467082977295,27.106689453125,28.8767948150635,24.9011898040771,31.8087501525879,34.6025848388672,23.8242683410645,30.6908779144287,24.4198246002197,29.2927379608154,32.0018882751465,32.5787315368652,21.9651622772217,29.7397174835205,24.7701416015625,27.8666286468506,29.4890003204346,21.4212875366211,24.2680358886719,25.9304485321045,30.7078742980957,26.3449821472168,26.2875633239746,26.541109085083,23.8567790985107
"Shasta-Trinity National Forest",63.478157043457,76.6319046020508,76.9790420532227,90.5187911987305,89.3026504516602,64.032096862793,72.3809051513672,71.5712890625,79.9032135009766,75.769172668457,76.4653854370117,84.8828659057617,68.9990615844727,88.2593231201172,70.0873260498047,78.9641571044922,74.2286071777344,98.9482803344727,80.3990707397461,89.4878234863281,79.1085815429688,73.2605438232422,100.741973876953,79.5031280517578,72.0956115722656,68.0542373657227,66.3391647338867,80.7953338623047,68.3186416625977,84.0450592041016,71.4057540893555,70.6650772094727,79.2823333740234,89.2237014770508,53.2496871948242,82.1784973144531,69.5199813842773,91.5254135131836,83.587760925293,80.1560821533203,62.4449501037598,60.9164276123047,76.1322326660156,69.6115798950195,81.91162109375,79.2859344482422,81.9652938842773,67.6186294555664,87.0336990356445,86.0659942626953,80.632438659668,82.0626983642578,85.985481262207,65.5854568481445,71.8723297119141,92.0767211914062,81.0796966552734,73.0099792480469,70.216926574707,67.3298492431641,71.7637557983398,65.8807907104492,77.9303588867188,66.3445434570312,84.6724472045898,68.8402481079102,81.254508972168,85.6815490722656,67.0536575317383,89.7086791992188,60.6903915405273,76.8074111938477,67.1080780029297,77.4763259887695,80.8687057495117,88.2885208129883,79.8087997436523,77.2148666381836,58.0693397521973,77.4642639160156,68.8189926147461,62.7158699035645,85.3805084228516,70.8060150146484,64.7045974731445,77.4033126831055,51.1947441101074,72.09375,65.728630065918,80.8049850463867,76.7754058837891,65.809684753418,64.2808609008789,75.9729385375977,68.5732727050781,56.9355697631836,56.2747611999512,65.471923828125,75.1634063720703,86.4377899169922,68.1970748901367,74.0437774658203,68.5608825683594,54.7941703796387,66.7998886108398,61.1939468383789,80.8213729858398,63.6560478210449,81.9347152709961,67.7465438842773,67.3789978027344,72.3046798706055,73.7835311889648,70.8608245849609,49.4300956726074,40.0516624450684,58.4566650390625,73.8853530883789,56.2345924377441,81.2962493896484,69.2600631713867,75.0055847167969
"Cleveland National Forest",24.7008609771729,28.0893173217773,35.2618408203125,27.7675113677979,29.7449283599854,25.534912109375,28.4622440338135,28.301212310791,28.4593753814697,27.9988441467285,28.9242687225342,25.9901809692383,24.3207187652588,32.550106048584,27.7989139556885,28.0595779418945,31.8552742004395,32.8651161193848,30.1357288360596,27.8045425415039,23.9653911590576,30.6571617126465,34.5038681030273,29.352424621582,28.5283145904541,25.900053024292,29.8654670715332,29.5430564880371,28.2195568084717,32.1088218688965,28.0479965209961,26.3852977752686,34.1986122131348,34.4129638671875,26.3474140167236,27.5846347808838,26.572826385498,40.8921356201172,26.6331825256348,30.4068279266357,27.2394104003906,27.7015495300293,25.7338619232178,28.1363372802734,26.5852851867676,30.9758415222168,28.5437698364258,28.3809013366699,29.6093864440918,44.1574783325195,29.4326801300049,25.7469806671143,29.3748550415039,25.4420070648193,28.64231300354,29.7449378967285,28.5452461242676,34.022762298584,27.5475463867188,24.599796295166,29.313985824585,21.9079399108887,29.5259895324707,30.0875816345215,30.0504932403564,23.7896003723145,32.1565933227539,28.0811100006104,25.5370941162109,24.7741146087646,25.058629989624,25.2226333618164,31.011173248291,31.086669921875,27.4182720184326,24.9205188751221,23.5963611602783,24.0736198425293,27.8022785186768,34.2194061279297,25.9610061645508,24.2961444854736,29.3760833740234,25.0434379577637,27.0187854766846,31.7628555297852,23.1252498626709,28.0529918670654,27.5189590454102,26.205659866333,27.479866027832,28.2548122406006,26.4903602600098,25.9971160888672,22.5203056335449,27.6751613616943,26.8551216125488,25.9567604064941,26.3191661834717,26.5285797119141,20.0348873138428,30.3478889465332,31.4030227661133,21.6043872833252,28.3328895568848,21.5704326629639,27.991418838501,29.6436977386475,30.6589221954346,19.5559329986572,29.4595355987549,22.0174446105957,26.2503337860107,25.5872077941895,19.7419910430908,22.6589946746826,24.1083698272705,28.6223735809326,21.1254253387451,24.4199447631836,24.5809803009033,20.2490921020508
"Midewin National Tallgrass Prairie",106.450340270996,104,93.8407974243164,79.6666641235352,110.783676147461,89.7482986450195,100.198631286621,84.1986312866211,96.4149627685547,103.028564453125,83.6666641235352,97.0993194580078,102.549652099609,94.0993194580078,101.531967163086,100.549659729004,100.847610473633,101.666664123535,86.9469375610352,93.5673522949219,90.7836685180664,77.3156356811523,93.4503402709961,108.08162689209,104.333335876465,86.8476104736328,110.801361083984,90.8829879760742,93.7836685180664,88.1632614135742,91,101.117004394531,94.8829956054688,97.8653030395508,98.6666641235352,92.6707229614258,99.4503402709961,107.333335876465,81.0993194580078,91.7237854003906,104.25170135498,102.666664123535,93.3333358764648,90.3333358764648,105.216331481934,81.1809463500977,79.982307434082,103.549652099609,88.1632614135742,96.3333358764648,104.712921142578,106.648979187012,105.712921142578,89.3904571533203,98.1170043945312,95.4149627685547,95.6666641235352,104.333335876465,101.882987976074,97.3333358764648,104.333335876465,90.759162902832,107.666664123535,89.6666641235352,100.216323852539,102.432647705078,86.3265151977539,90.1170120239258,89.7659912109375,99.3333282470703,105.432647705078,100.053070068359,104.035385131836,80.6244735717773,93.8829956054688,108.882995605469,82.8653030395508,89.6666641235352,97,102.450340270996,99,88.3333358764648,100.812240600586,88.7482986450195,100.882987976074,88,88.6489791870117,95,92.1986389160156,89.6312866210938,74.5496597290039,86.6666641235352,100.234016418457,105.531967163086,96,89.4081497192383,98.2163238525391,87.4326477050781,87.7659912109375,92.6666641235352,75.2163314819336,98,100.145561218262,91.4503402709961,88,93.9646224975586,91.4258346557617,85,98,83.1170043945312,89.6489791870117,99.1170043945312,76.4326553344727,101.41495513916,102.567344665527,96.1346969604492,79.6380996704102,83.1455612182617,108.549659729004,96.4503402709961,93.1986389160156,90.4503402709961
"Mark Twain National Forest",71.074951171875,69.8827667236328,74.7103652954102,70.769660949707,69.4392242431641,73.6178359985352,79.6803207397461,57.8319778442383,66.8481292724609,58.7963066101074,67.1432342529297,51.9164772033691,89.7654190063477,72.273323059082,75.6027145385742,89.382926940918,63.1451416015625,62.9319343566895,65.8656692504883,67.1809616088867,73.6657409667969,47.4291076660156,71.3387603759766,60.4499397277832,84.1279754638672,64.6570129394531,65.4958953857422,55.7133293151855,65.5322799682617,77.0780334472656,55.8323707580566,65.7243881225586,47.8409461975098,56.6326179504395,66.9734115600586,61.3198089599609,68.1241836547852,76.1603469848633,53.5349731445312,66.8864212036133,84.0193328857422,79.5584335327148,70.1217651367188,61.3879432678223,59.1374816894531,70.4469757080078,60.6106796264648,83.6144866943359,77.3782653808594,65.9616775512695,55.3000564575195,60.4326248168945,54.863109588623,62.1348304748535,49.9004325866699,63.1794471740723,62.7211112976074,65.1227340698242,90.8013381958008,69.2210845947266,89.5606460571289,61.8315773010254,68.9330673217773,74.5940780639648,68.1042861938477,66.6480178833008,72.2326126098633,68.0741729736328,74.8667755126953,81.1282577514648,70.7332916259766,74.7582092285156,62.746395111084,63.4238128662109,56.9540939331055,75.8203048706055,54.149959564209,70.804084777832,86.2912826538086,79.0873641967773,78.7318878173828,60.9825630187988,72.0283126831055,63.6967163085938,70.565559387207,71.698127746582,57.9256477355957,62.0977172851562,73.1137466430664,73.4399566650391,44.5309104919434,66.5724639892578,55.4504890441895,76.5704040527344,69.0808258056641,67.5759201049805,57.376766204834,60.1656036376953,58.1835136413574,49.0408592224121,54.1538162231445,75.236213684082,64.4475250244141,75.8127899169922,64.7356643676758,58.0962944030762,46.0432281494141,68.0053558349609,73.6015853881836,66.5890045166016,72.9680709838867,68.300895690918,54.2991981506348,73.8884201049805,78.5641937255859,73.9208755493164,61.9746475219727,45.0151329040527,58.8592643737793,72.8462982177734,61.0305976867676,70.0151443481445
"Columbia River Gorge National Scenic Area",75.7282409667969,94.2639465332031,89.3410873413086,97.9318161010742,100.71558380127,75.9739379882812,84.1953201293945,93.8555908203125,94.0866546630859,88.5207214355469,81.6091537475586,89.8962631225586,92.158088684082,97.8788833618164,78.0888671875,81.1556854248047,89.1318740844727,108.212615966797,80.9364776611328,88.4316711425781,99.2189407348633,83.1727981567383,110.244102478027,92.9800567626953,83.0602569580078,75.3822402954102,69.5298309326172,93.8811950683594,89.4421005249023,93.4882049560547,81.6279602050781,83.2669372558594,85.9899597167969,91.0527954101562,61.5840110778809,97.8409576416016,90.9521560668945,90.7548446655273,91.1968688964844,87.9224014282227,76.4765853881836,75.770149230957,89.7619476318359,92.8854522705078,95.1255798339844,89.9433059692383,90.1626815795898,76.1440811157227,101.446418762207,92.3396682739258,98.1146850585938,93.2842788696289,96.880241394043,65.5172424316406,93.2754669189453,109.219848632812,96.3473892211914,91.5125274658203,76.5831985473633,85.1288681030273,88.7784805297852,73.4967956542969,84.6380996704102,77.3185424804688,96.574104309082,80.5907440185547,89.5964813232422,84.6925811767578,70.8606033325195,93.3604431152344,84.1700897216797,85.7951889038086,75.9217910766602,84.9448547363281,87.8463973999023,98.8446807861328,93.0978622436523,84.0536499023438,78.907356262207,85.2887878417969,91.9997100830078,74.3401107788086,89.4752502441406,65.5680084228516,76.862907409668,93.6967697143555,76.2299118041992,82.7384719848633,77.6133041381836,91.9932632446289,77.9660415649414,77.5745391845703,63.2434501647949,88.639762878418,76.3288421630859,71.9964828491211,74.3410873413086,87.0448303222656,79.7437515258789,92.9422454833984,91.8960494995117,90.394905090332,91.4086074829102,73.7565231323242,80.4265747070312,67.6432266235352,86.4953689575195,77.2029571533203,93.8324890136719,97.7026290893555,72.8206176757812,90.6076507568359,96.3649826049805,84.4729309082031,83.3856506347656,60.9092597961426,70.3012542724609,90.7624893188477,86.8735275268555,92.766471862793,85.7035903930664,89.61669921875
"Uinta-Wasatch-Cache National Forest",101.470268249512,113.551292419434,113.541625976562,111.081405639648,108.968894958496,102.390068054199,108.926376342773,98.3107833862305,105.138885498047,116.257263183594,94.0155487060547,108.834846496582,122.369277954102,110.234001159668,105.024055480957,100.401107788086,105.439247131348,123.366218566895,109.831932067871,108.490753173828,123.996398925781,106.272674560547,120.779167175293,116.783142089844,115.39232635498,100.990859985352,103.678581237793,112.359809875488,110.537986755371,117.051635742188,101.309112548828,106.791076660156,110.095481872559,119.969230651855,89.9501037597656,112.837745666504,109.663261413574,115.527755737305,110.207229614258,100.865928649902,100.984886169434,113.071990966797,107.934837341309,101.083862304688,121.172897338867,117.028175354004,103.758422851562,106.254280090332,116.018325805664,107.5673828125,110.345779418945,108.097229003906,114.833427429199,107.670776367188,105.530242919922,116.895645141602,105.155151367188,108.798057556152,114.94393157959,108.423210144043,100.41658782959,108.872085571289,106.88956451416,104.736457824707,119.898979187012,112.339958190918,103.577499389648,109.376777648926,111.33992767334,107.833541870117,117.909790039062,106.939834594727,90.4365997314453,120.929618835449,106.190727233887,123.932556152344,111.950744628906,108.287155151367,99.2422256469727,111.657852172852,112.064041137695,104.442512512207,112.578765869141,117.695457458496,121.757888793945,104.851440429688,88.999397277832,105.553733825684,105.596435546875,98.0548400878906,96.5593414306641,116.179191589355,95.9308395385742,111.254722595215,100.044883728027,101.382942199707,105.501129150391,108.887062072754,111.304679870605,109.543617248535,101.808006286621,106.024429321289,102.883758544922,104.229698181152,91.6350784301758,109.387756347656,106.37663269043,93.8198471069336,120.792793273926,108.087188720703,114.889793395996,117.389030456543,96.7021408081055,109.431938171387,105.180068969727,88.3890380859375,99.6892242431641,93.3039093017578,105.091506958008,108.978309631348,109.062431335449,110.06177520752
"George Washington and Jefferson National Forest",86.7146835327148,82.1262054443359,84.0762329101562,68.5882110595703,83.1225128173828,81.6838531494141,86.2947235107422,71.8398056030273,78.5423583984375,65.2542724609375,77.8821868896484,70.3645324707031,88.0144729614258,64.5929641723633,87.9636917114258,98.3120193481445,69.3840255737305,73.1931304931641,69.0570678710938,74.0595855712891,85.6370315551758,64.2347640991211,73.9131011962891,78.1017913818359,93.3276672363281,69.3858184814453,85.1330795288086,62.4349670410156,79.1294174194336,77.6922454833984,59.0155067443848,92.2214736938477,48.3574333190918,69.0673446655273,81.9589157104492,70.7671585083008,77.8018417358398,66.1959609985352,65.4742279052734,61.3593711853027,91.6243515014648,95.6594543457031,78.5071411132812,69.912223815918,76.8210830688477,70.6469573974609,68.399772644043,90.2754364013672,75.2841110229492,48.4648094177246,47.5481414794922,63.810359954834,71.5688705444336,68.2190246582031,71.6916275024414,66.1857376098633,71.6989288330078,69.6758270263672,95.6742706298828,76.3926239013672,92.9847564697266,66.7767715454102,75.6393814086914,79.9921340942383,82.0140151977539,77.5434265136719,74.6133651733398,71.7385406494141,82.1268844604492,90.281120300293,87.231559753418,85.1633224487305,70.2874221801758,66.4580383300781,57.4559211730957,71.1218872070312,59.1376533508301,74.445556640625,89.2296829223633,79.3230438232422,85.8761749267578,86.9736328125,76.8595962524414,73.9655990600586,81.3946685791016,75.5720672607422,75.217399597168,84.2853622436523,81.4871597290039,72.0532073974609,46.6332206726074,71.7967529296875,64.8227081298828,83.9381561279297,80.5632781982422,70.2888412475586,79.7226486206055,63.6263465881348,72.4184951782227,65.9893188476562,61.8064270019531,79.6932525634766,70.6687850952148,77.638786315918,73.4431533813477,73.0557250976562,63.251106262207,72.4311676025391,73.7208404541016,73.764892578125,80.6248397827148,71.9455642700195,62.9048080444336,89.6519546508789,84.4878082275391,81.5414276123047,71.5141448974609,48.8454208374023,55.9810905456543,67.434211730957,62.5740737915039,76.1547088623047
