"","weighted_mean.X1900_si.x_fbi_best","weighted_mean.X1901_si.x_fbi_best","weighted_mean.X1902_si.x_fbi_best","weighted_mean.X1903_si.x_fbi_best","weighted_mean.X1904_si.x_fbi_best","weighted_mean.X1905_si.x_fbi_best","weighted_mean.X1906_si.x_fbi_best","weighted_mean.X1907_si.x_fbi_best","weighted_mean.X1908_si.x_fbi_best","weighted_mean.X1909_si.x_fbi_best","weighted_mean.X1910_si.x_fbi_best","weighted_mean.X1911_si.x_fbi_best","weighted_mean.X1912_si.x_fbi_best","weighted_mean.X1913_si.x_fbi_best","weighted_mean.X1914_si.x_fbi_best","weighted_mean.X1915_si.x_fbi_best","weighted_mean.X1916_si.x_fbi_best","weighted_mean.X1917_si.x_fbi_best","weighted_mean.X1918_si.x_fbi_best","weighted_mean.X1919_si.x_fbi_best","weighted_mean.X1920_si.x_fbi_best","weighted_mean.X1921_si.x_fbi_best","weighted_mean.X1922_si.x_fbi_best","weighted_mean.X1923_si.x_fbi_best","weighted_mean.X1924_si.x_fbi_best","weighted_mean.X1925_si.x_fbi_best","weighted_mean.X1926_si.x_fbi_best","weighted_mean.X1927_si.x_fbi_best","weighted_mean.X1928_si.x_fbi_best","weighted_mean.X1929_si.x_fbi_best","weighted_mean.X1930_si.x_fbi_best","weighted_mean.X1931_si.x_fbi_best","weighted_mean.X1932_si.x_fbi_best","weighted_mean.X1933_si.x_fbi_best","weighted_mean.X1934_si.x_fbi_best","weighted_mean.X1935_si.x_fbi_best","weighted_mean.X1936_si.x_fbi_best","weighted_mean.X1937_si.x_fbi_best","weighted_mean.X1938_si.x_fbi_best","weighted_mean.X1939_si.x_fbi_best","weighted_mean.X1940_si.x_fbi_best","weighted_mean.X1941_si.x_fbi_best","weighted_mean.X1942_si.x_fbi_best","weighted_mean.X1943_si.x_fbi_best","weighted_mean.X1944_si.x_fbi_best","weighted_mean.X1945_si.x_fbi_best","weighted_mean.X1946_si.x_fbi_best","weighted_mean.X1947_si.x_fbi_best","weighted_mean.X1948_si.x_fbi_best","weighted_mean.X1949_si.x_fbi_best","weighted_mean.X1950_si.x_fbi_best","weighted_mean.X1951_si.x_fbi_best","weighted_mean.X1952_si.x_fbi_best","weighted_mean.X1953_si.x_fbi_best","weighted_mean.X1954_si.x_fbi_best","weighted_mean.X1955_si.x_fbi_best","weighted_mean.X1956_si.x_fbi_best","weighted_mean.X1957_si.x_fbi_best","weighted_mean.X1958_si.x_fbi_best","weighted_mean.X1959_si.x_fbi_best","weighted_mean.X1960_si.x_fbi_best","weighted_mean.X1961_si.x_fbi_best","weighted_mean.X1962_si.x_fbi_best","weighted_mean.X1963_si.x_fbi_best","weighted_mean.X1964_si.x_fbi_best","weighted_mean.X1965_si.x_fbi_best","weighted_mean.X1966_si.x_fbi_best","weighted_mean.X1967_si.x_fbi_best","weighted_mean.X1968_si.x_fbi_best","weighted_mean.X1969_si.x_fbi_best","weighted_mean.X1970_si.x_fbi_best","weighted_mean.X1971_si.x_fbi_best","weighted_mean.X1972_si.x_fbi_best","weighted_mean.X1973_si.x_fbi_best","weighted_mean.X1974_si.x_fbi_best","weighted_mean.X1975_si.x_fbi_best","weighted_mean.X1976_si.x_fbi_best","weighted_mean.X1977_si.x_fbi_best","weighted_mean.X1978_si.x_fbi_best","weighted_mean.X1979_si.x_fbi_best","weighted_mean.X1980_si.x_fbi_best","weighted_mean.X1981_si.x_fbi_best","weighted_mean.X1982_si.x_fbi_best","weighted_mean.X1983_si.x_fbi_best","weighted_mean.X1984_si.x_fbi_best","weighted_mean.X1985_si.x_fbi_best","weighted_mean.X1986_si.x_fbi_best","weighted_mean.X1987_si.x_fbi_best","weighted_mean.X1988_si.x_fbi_best","weighted_mean.X1989_si.x_fbi_best","weighted_mean.X1990_si.x_fbi_best","weighted_mean.X1991_si.x_fbi_best","weighted_mean.X1992_si.x_fbi_best","weighted_mean.X1993_si.x_fbi_best","weighted_mean.X1994_si.x_fbi_best","weighted_mean.X1995_si.x_fbi_best","weighted_mean.X1996_si.x_fbi_best","weighted_mean.X1997_si.x_fbi_best","weighted_mean.X1998_si.x_fbi_best","weighted_mean.X1999_si.x_fbi_best","weighted_mean.X2000_si.x_fbi_best","weighted_mean.X2001_si.x_fbi_best","weighted_mean.X2002_si.x_fbi_best","weighted_mean.X2003_si.x_fbi_best","weighted_mean.X2004_si.x_fbi_best","weighted_mean.X2005_si.x_fbi_best","weighted_mean.X2006_si.x_fbi_best","weighted_mean.X2007_si.x_fbi_best","weighted_mean.X2008_si.x_fbi_best","weighted_mean.X2009_si.x_fbi_best","weighted_mean.X2010_si.x_fbi_best","weighted_mean.X2011_si.x_fbi_best","weighted_mean.X2012_si.x_fbi_best","weighted_mean.X2013_si.x_fbi_best","weighted_mean.X2014_si.x_fbi_best","weighted_mean.X2015_si.x_fbi_best","weighted_mean.X2016_si.x_fbi_best","weighted_mean.X2017_si.x_fbi_best","weighted_mean.X2018_si.x_fbi_best","weighted_mean.X2019_si.x_fbi_best","weighted_mean.X2020_si.x_fbi_best","weighted_mean.X2021_si.x_fbi_best"
"Okanogan-Wenatchee National Forest",133.708511352539,148.164657592773,148.538116455078,150.1513671875,147.895950317383,141.050964355469,135.029479980469,147.327560424805,149.522384643555,151.037643432617,135.338729858398,149.622985839844,143.417373657227,149.376968383789,138.940612792969,132.793716430664,152.13801574707,155.635848999023,145.133880615234,145.749526977539,154.937255859375,147.994918823242,151.605316162109,142.77995300293,140.422409057617,137.181823730469,128.632919311523,152.329864501953,141.829956054688,147.762359619141,138.313766479492,137.458389282227,143.978820800781,154.889846801758,125.013618469238,148.982879638672,138.093643188477,147.648544311523,143.794479370117,136.223999023438,135.59228515625,132.269973754883,146.42546081543,148.783279418945,144.919967651367,147.389404296875,140.87092590332,133.518539428711,153.70378112793,138.964309692383,155.669662475586,144.70783996582,143.65771484375,148.371612548828,152.075820922852,160.04866027832,142.196975708008,138.219940185547,138.353057861328,150.434539794922,150.686798095703,146.446182250977,150.451721191406,147.721908569336,154.133346557617,146.55354309082,144.199676513672,152.366195678711,147.032318115234,141.076904296875,149.641098022461,147.481582641602,148.567642211914,142.482284545898,152.033401489258,152.608963012695,150.844665527344,145.481994628906,145.217300415039,142.17008972168,139.573745727539,144.732818603516,151.735626220703,142.451843261719,156.239318847656,145.60871887207,146.345687866211,133.827224731445,144.246139526367,140.017120361328,140.878448486328,149.577423095703,130.498779296875,140.153091430664,133.679061889648,140.741317749023,151.942047119141,143.05876159668,137.554489135742,154.884460449219,146.615737915039,146.424697875977,151.663162231445,147.227416992188,134.850234985352,137.097808837891,142.584411621094,142.118545532227,151.698577880859,148.558822631836,150.185562133789,159.626770019531,148.931945800781,140.048919677734,142.280853271484,134.370071411133,127.878265380859,147.649780273438,137.755844116211,138.654632568359,143.999267578125,143.319244384766
"Umatilla National Forest",127.006469726562,137.597213745117,141.219024658203,141.154663085938,137.319915771484,133.447067260742,128.368423461914,137.841522216797,136.729919433594,141.133285522461,122.07445526123,139.875091552734,141.10090637207,140.503860473633,129.025512695312,124.765640258789,140.704132080078,151.793380737305,133.632034301758,134.228210449219,146.334045410156,138.972793579102,146.237411499023,135.281265258789,133.79411315918,125.746757507324,119.723167419434,143.205596923828,135.614242553711,141.228561401367,124.956298828125,131.685241699219,135.879104614258,144.756011962891,110.797843933105,142.911605834961,126.60408782959,136.383972167969,137.229644775391,124.759353637695,125.682991027832,127.193778991699,136.972015380859,137.321929931641,137.451629638672,136.501266479492,131.596817016602,124.324974060059,147.369583129883,129.751937866211,144.740036010742,134.504043579102,133.964981079102,139.033020019531,136.033508300781,151.795944213867,133.214050292969,133.440780639648,134.173736572266,139.190277099609,138.508331298828,136.248077392578,134.893920898438,139.380767822266,145.724304199219,136.14616394043,130.493606567383,144.623123168945,134.875534057617,134.471237182617,144.544342041016,136.212051391602,138.181884765625,133.992599487305,138.439071655273,147.791213989258,139.13362121582,132.813674926758,135.793441772461,134.260452270508,130.590133666992,133.668243408203,142.549530029297,133.70979309082,144.398849487305,133.714294433594,133.205307006836,123.784675598145,131.963851928711,131.061584472656,124.293930053711,143.091262817383,117.809120178223,135.188354492188,125.155265808105,136.79508972168,138.160308837891,133.795806884766,134.900863647461,147.196212768555,132.32633972168,136.80094909668,140.945098876953,136.034439086914,126.768402099609,132.897506713867,134.880813598633,130.65266418457,145.219375610352,141.916610717773,142.432830810547,152.561935424805,135.920562744141,132.826202392578,133.01025390625,122.151931762695,118.889617919922,137.932662963867,130.662033081055,134.364105224609,134.733978271484,133.687774658203
"Rogue River-Siskiyou National Forests",110.003219604492,120.940155029297,123.057434082031,123.212776184082,123.04931640625,106.325538635254,109.751510620117,112.186904907227,121.71556854248,119.910224914551,108.084014892578,126.178619384766,122.626373291016,128.522903442383,106.540550231934,109.963424682617,116.962409973145,142.084182739258,119.097229003906,120.401107788086,130.067626953125,117.858833312988,133.604537963867,118.27986907959,111.38655090332,107.645225524902,96.7268600463867,124.088333129883,111.420829772949,127.449478149414,109.960304260254,105.335456848145,118.945152282715,131.887145996094,87.980339050293,121.574630737305,110.691825866699,125.671249389648,120.738182067871,111.38996887207,103.645454406738,103.774208068848,122.092796325684,110.248664855957,123.732032775879,118.852729797363,116.948150634766,106.664779663086,137.286239624023,118.101982116699,125.635772705078,114.5869140625,124.230224609375,122.64281463623,112.342651367188,133.561706542969,122.210067749023,113.128578186035,108.259719848633,110.933410644531,113.196189880371,112.357627868652,118.310401916504,117.504440307617,130.092987060547,115.425971984863,113.816993713379,127.149452209473,107.570579528809,121.394577026367,114.46012878418,127.188362121582,113.957176208496,114.768592834473,123.99626159668,129.725601196289,125.276000976562,118.771194458008,104.623352050781,115.968772888184,111.694480895996,108.548652648926,124.680351257324,114.011039733887,114.742225646973,119.188987731934,103.079727172852,108.751007080078,112.747360229492,114.41316986084,107.11205291748,124.055061340332,96.3020553588867,117.333984375,110.259216308594,112.564224243164,110.279594421387,112.924583435059,120.477973937988,131.153991699219,113.906799316406,116.390785217285,117.397964477539,114.895454406738,103.44359588623,107.709907531738,118.752426147461,112.973220825195,125.809410095215,119.326965332031,121.91675567627,132.131271362305,121.659629821777,112.715034484863,100.55509185791,85.8010406494141,95.751579284668,117.018798828125,113.254264831543,114.081573486328,111.35595703125,116.490631103516
"Mt. Baker-Snoqualmie National Forest",126.374183654785,144.445297241211,142.416946411133,147.267868041992,143.531951904297,133.59846496582,130.392150878906,143.67073059082,146.533752441406,147.891647338867,134.112548828125,148.197952270508,139.395492553711,147.591110229492,131.519836425781,124.80135345459,148.150634765625,153.647186279297,141.853927612305,141.053436279297,152.669174194336,144.925811767578,150.291580200195,138.4599609375,137.385650634766,132.880004882812,121.402458190918,149.64421081543,136.339385986328,146.250823974609,134.669586181641,131.055206298828,140.176956176758,151.652618408203,117.38801574707,145.31282043457,136.857086181641,144.699295043945,139.362228393555,132.713500976562,128.312026977539,123.014694213867,139.877258300781,142.889389038086,142.066680908203,143.518432617188,138.362152099609,129.061920166016,150.937026977539,137.678680419922,152.591690063477,140.098052978516,141.279266357422,143.626708984375,149.373626708984,157.872329711914,139.620376586914,135.341873168945,130.486831665039,144.679718017578,145.413970947266,140.133346557617,146.147842407227,142.036834716797,150.742553710938,142.420654296875,139.979675292969,148.300628662109,138.608062744141,138.467468261719,145.114929199219,144.50764465332,145.051910400391,137.829055786133,147.888412475586,149.639831542969,146.9296875,141.737976074219,137.378646850586,137.603805541992,135.211044311523,135.722381591797,147.806930541992,132.09440612793,145.288635253906,143.471878051758,138.602462768555,126.972267150879,138.865005493164,135.564163208008,133.822540283203,144.055557250977,119.711517333984,134.472549438477,127.812629699707,132.942764282227,143.040985107422,136.657287597656,131.256912231445,149.349060058594,141.080871582031,141.030075073242,148.374893188477,140.165969848633,126.986915588379,129.99577331543,136.163635253906,136.833465576172,148.54508972168,144.70100402832,139.283599853516,155.230453491211,143.719741821289,134.336135864258,134.702270507812,123.167686462402,120.260223388672,142.081771850586,133.580856323242,133.163726806641,138.661163330078,139.428176879883
"Olympic National Forest",109.405952453613,135.841598510742,122.836250305176,136.012756347656,130.264389038086,111.48575592041,115.885307312012,131.264587402344,130.287887573242,137.114196777344,126.821670532227,139.809646606445,127.494003295898,137.030975341797,111.549583435059,105.545623779297,132.701171875,143.769607543945,125.759170532227,129.048950195312,141.855819702148,133.140319824219,146.652679443359,128.012237548828,126.94123840332,118.372695922852,101.40064239502,135.261749267578,121.953872680664,137.441635131836,120.658340454102,113.49959564209,124.541831970215,139.450546264648,95.9874877929688,131.891067504883,126.568405151367,133.684234619141,123.637062072754,122.059730529785,105.482376098633,96.5049438476562,121.624938964844,125.076484680176,127.660636901855,129.274826049805,126.249145507812,113.901893615723,140.809295654297,127.350273132324,140.910018920898,126.473327636719,131.757858276367,124.055503845215,135.139724731445,149.484939575195,130.072402954102,125.833068847656,109.907035827637,124.685150146484,124.783500671387,120.393775939941,126.664344787598,124.59211730957,136.120666503906,127.184837341309,121.669807434082,133.591247558594,116.444297790527,129.248687744141,123.72477722168,131.830688476562,134.410858154297,121.494583129883,129.093597412109,140.381072998047,132.742050170898,123.027732849121,111.644721984863,124.869239807129,119.059532165527,109.358085632324,136.150985717773,103.372497558594,113.444442749023,132.652420043945,112.576469421387,106.872261047363,118.758659362793,119.515174865723,113.241180419922,121.583557128906,92.5061721801758,118.310005187988,110.065093994141,110.206199645996,113.891487121582,120.273780822754,109.324119567871,131.656936645508,119.122344970703,125.247123718262,131.136764526367,113.49006652832,103.308944702148,108.175422668457,118.714706420898,116.716758728027,135.879180908203,132.14567565918,102.990333557129,135.510040283203,125.236968994141,117.975738525391,112.788749694824,91.7721099853516,97.1989440917969,124.630989074707,118.999786376953,117.37255859375,121.163215637207,121.154365539551
"Ochoco National Forest",134.04963684082,142.939971923828,148.951904296875,148.832229614258,141.632507324219,142.488586425781,132.140975952148,142.216247558594,146.597869873047,148.876495361328,126.180946350098,149.978759765625,149.625045776367,144.217041015625,134.133361816406,133.889358520508,149.331985473633,159.85627746582,143.245971679688,141.604568481445,153.069152832031,145.308364868164,151.494033813477,140.275650024414,137.207183837891,131.766052246094,119.945442199707,152.957763671875,139.944305419922,144.58708190918,132.722579956055,133.546875,141.270324707031,154.224060058594,112.101692199707,147.887329101562,131.524826049805,143.044403076172,144.330261230469,128.45100402832,133.923492431641,135.078887939453,145.662399291992,144.513778686523,146.139602661133,143.737396240234,139.198471069336,128.169494628906,154.231750488281,135.779602050781,150.397872924805,139.925567626953,140.746734619141,149.655838012695,139.014389038086,158.385177612305,139.773239135742,138.989730834961,139.117691040039,148.137481689453,147.109420776367,145.318878173828,143.753051757812,145.241317749023,153.11572265625,142.575332641602,133.647583007812,151.080307006836,140.975311279297,138.676727294922,150.214904785156,144.885665893555,143.122848510742,139.089080810547,148.31640625,152.199951171875,145.168762207031,143.70166015625,146.050186157227,139.940567016602,137.411315917969,142.643737792969,147.575790405273,145.557800292969,152.42658996582,139.412261962891,144.162628173828,128.105041503906,139.051055908203,134.964202880859,128.024490356445,154.632827758789,123.556915283203,139.028533935547,130.726837158203,145.021331787109,144.079620361328,136.971298217773,147.93913269043,154.809066772461,141.349868774414,141.258056640625,147.794235229492,147.789443969727,133.094985961914,141.676849365234,138.612365722656,136.281433105469,150.364837646484,147.14958190918,155.662170410156,163.833755493164,142.10090637207,135.869125366211,139.475875854492,128.429046630859,125.350151062012,145.693328857422,136.110488891602,138.405288696289,141.300064086914,140.643081665039
"Deschutes National Forest",137.346282958984,145.760513305664,151.837463378906,149.089462280273,143.928359985352,143.163513183594,138.38346862793,143.266510009766,151.1630859375,150.149932861328,128.791244506836,152.274703979492,150.631469726562,146.877792358398,135.143127441406,139.111206054688,150.055130004883,161.285354614258,145.265747070312,142.734069824219,155.359558105469,147.014739990234,152.442260742188,144.528289794922,137.517227172852,134.01708984375,120.58056640625,154.14631652832,140.665390014648,149.585678100586,137.421661376953,133.838027954102,145.505859375,157.12158203125,113.340950012207,149.275634765625,134.034805297852,146.419876098633,145.676223754883,130.345657348633,134.435760498047,136.482315063477,149.404632568359,145.626708984375,149.074081420898,145.941818237305,141.233306884766,130.821746826172,156.379333496094,138.333312988281,151.62239074707,140.874649047852,143.194396972656,155.744766235352,142.111785888672,159.271392822266,141.651260375977,140.952926635742,139.096496582031,148.079681396484,149.80989074707,147.147216796875,148.503372192383,147.214553833008,155.429809570312,144.727676391602,136.228302001953,154.187576293945,143.488418579102,140.501739501953,149.927612304688,150.103393554688,145.217895507812,140.616485595703,150.539199829102,154.000885009766,149.627792358398,148.304214477539,146.790145874023,141.023544311523,143.040603637695,144.232391357422,151.122680664062,145.868469238281,154.185073852539,142.892181396484,144.252029418945,128.622055053711,144.629119873047,139.863403320312,132.17594909668,157.939239501953,123.454292297363,142.355056762695,134.133560180664,145.868194580078,145.79655456543,138.608596801758,150.695098876953,158.603759765625,143.577407836914,141.433090209961,148.919219970703,148.683456420898,135.793746948242,142.302291870117,141.832473754883,138.788925170898,153.878051757812,147.746719360352,158.540283203125,166.322708129883,145.869079589844,137.520629882812,137.979354858398,127.384994506836,125.21167755127,145.282638549805,136.546615600586,139.880325317383,140.913116455078,141.17805480957
"Umpqua National Forest",126.06029510498,137.572509765625,140.445709228516,139.500045776367,135.813461303711,126.31803894043,127.608619689941,130.136657714844,138.172027587891,138.354019165039,121.174758911133,142.886520385742,139.359222412109,141.094924926758,123.388595581055,126.358863830566,132.436309814453,152.489074707031,132.842193603516,133.926315307617,146.525115966797,135.402404785156,146.219970703125,132.655181884766,129.462005615234,123.494354248047,110.638969421387,141.751556396484,130.116958618164,141.25927734375,124.78239440918,122.283668518066,132.983642578125,147.594543457031,100.669044494629,139.042907714844,126.964492797852,139.597091674805,137.469421386719,123.445701599121,120.662727355957,122.383018493652,138.423187255859,130.338790893555,140.715866088867,135.291122436523,131.850891113281,120.719551086426,150.981307983398,129.278839111328,141.368087768555,129.02799987793,137.292663574219,142.489410400391,131.432815551758,152.088287353516,134.616897583008,129.36457824707,128.424087524414,130.079086303711,133.605194091797,132.938812255859,136.970031738281,137.702697753906,147.948547363281,133.089920043945,126.972816467285,145.055236816406,129.596374511719,132.930145263672,136.537048339844,142.347518920898,132.963119506836,131.768615722656,140.260543823242,147.425857543945,140.946243286133,138.907257080078,127.879043579102,132.05696105957,131.443328857422,129.351531982422,141.866897583008,134.161117553711,137.670715332031,135.241836547852,128.044525146484,122.506355285645,132.917831420898,127.011390686035,119.474113464355,146.650146484375,111.817749023438,133.671264648438,124.860801696777,134.100463867188,130.041900634766,129.281982421875,140.283309936523,147.39533996582,133.478729248047,133.041931152344,136.334381103516,136.13623046875,121.751998901367,127.063972473145,133.181243896484,128.213684082031,144.265930175781,137.979431152344,143.341705322266,154.463455200195,136.774444580078,126.914283752441,119.803123474121,106.038024902344,111.798477172852,134.070465087891,126.513679504395,127.094268798828,127.263893127441,128.088424682617
"Green Mountain and Finger Lakes National Forests",147.019226074219,140.533065795898,142.275238037109,137.77326965332,141.804870605469,142.715667724609,144.748016357422,155.26953125,144.870635986328,147.565353393555,135.491760253906,139.170211791992,144.674102783203,136.480163574219,144.91845703125,139.178787231445,143.281265258789,157.871490478516,137.354949951172,144.868896484375,148.736602783203,130.561096191406,140.939498901367,146.72802734375,153.268310546875,144.272308349609,152.4970703125,147.121459960938,149.319946289062,144.527709960938,139.786056518555,141.948028564453,144.492370605469,141.791702270508,140.117584228516,150.956008911133,137.14990234375,143.423324584961,135.999923706055,145.938003540039,147.809204101562,134.951507568359,134.295120239258,147.693908691406,140.869079589844,134.39990234375,142.832183837891,147.78125,143.814315795898,134.054504394531,145.100875854492,142.325531005859,144.85888671875,136.877014160156,139.898681640625,135.915939331055,153.796722412109,138.086410522461,146.127807617188,139.226089477539,135.932830810547,146.622680664062,141.755828857422,143.907257080078,137.019332885742,141.335037231445,149.917343139648,154.069320678711,136.976623535156,143.161590576172,138.588287353516,146.883926391602,146.81884765625,138.112930297852,143.100112915039,141.379089355469,138.70002746582,135.421035766602,145.725357055664,135.997344970703,141.275527954102,136.197875976562,139.623016357422,145.481903076172,144.804641723633,137.008941650391,135.149185180664,135.320114135742,141.665466308594,142.790756225586,138.952743530273,134.957290649414,142.932601928711,134.38362121582,143.814041137695,143.624633789062,146.425048828125,150.945953369141,131.400787353516,137.569244384766,138.655395507812,137.121246337891,142.822708129883,140.18049621582,136.035202026367,143.980331420898,137.369888305664,141.131607055664,138.604675292969,135.180618286133,131.717666625977,139.599685668945,133.063140869141,137.630279541016,140.349029541016,136.872467041016,142.940612792969,135.150192260742,140.78401184082,142.843994140625,146.842895507812,136.774490356445
"Ottawa National Forest",139.05924987793,140.426406860352,143.240112304688,144.922836303711,151.351104736328,150.94743347168,145.884628295898,165.511734008789,145.841522216797,155.079254150391,140.72883605957,139.190872192383,148.234878540039,147.152267456055,145.061187744141,137.942718505859,149.888046264648,159.648559570312,142.904647827148,149.099014282227,149.072311401367,141.656326293945,138.689682006836,147.348815917969,161.268325805664,147.291534423828,148.330505371094,152.847473144531,146.152069091797,152.82600402832,139.132888793945,148.210052490234,146.035064697266,145.777786254883,144.259689331055,151.697860717773,145.207458496094,148.697189331055,140.323516845703,144.875671386719,153.520233154297,134.0283203125,136.971160888672,149.723480224609,146.684722900391,154.467102050781,142.171264648438,158.963592529297,143.502166748047,137.626434326172,154.145599365234,142.507553100586,139.928771972656,150.205123901367,154.915908813477,133.471038818359,154.05158996582,142.53742980957,146.657073974609,142.742477416992,146.879852294922,151.20133972168,140.430953979492,145.478439331055,137.747909545898,143.956497192383,153.580612182617,153.46516418457,142.060791015625,145.063995361328,147.168045043945,151.077377319336,144.443588256836,149.337982177734,148.508529663086,142.521942138672,144.593048095703,132.645248413086,146.153045654297,153.470169067383,141.670684814453,144.521102905273,140.424621582031,155.631500244141,145.330673217773,134.022369384766,134.587844848633,131.089492797852,142.501251220703,144.782424926758,142.480865478516,139.459259033203,142.66178894043,146.602325439453,145.189910888672,148.749053955078,153.561065673828,154.084945678711,132.779144287109,136.730712890625,136.85986328125,136.660766601562,153.290023803711,144.424606323242,150.030487060547,143.502197265625,138.594604492188,134.78889465332,150.870544433594,145.970291137695,134.639831542969,148.461578369141,132.523422241211,150.789016723633,149.920608520508,144.627517700195,145.730804443359,148.781784057617,144.491485595703,153.47785949707,150.792999267578,144.110000610352
"Black Hills National Forest",128.919784545898,133.036911010742,139.599487304688,142.1513671875,141.721008300781,147.664749145508,135.552307128906,155.171432495117,136.109283447266,151.183410644531,116.143028259277,134.447525024414,144.839065551758,141.222442626953,140.779571533203,132.47233581543,143.804183959961,156.251617431641,139.050247192383,141.836395263672,151.088775634766,137.601043701172,143.487152099609,143.946075439453,150.627380371094,131.751861572266,128.339218139648,146.984634399414,137.273345947266,146.078506469727,131.42041015625,138.989624023438,134.182907104492,145.852447509766,127.852890014648,152.480285644531,135.136672973633,139.755966186523,135.537170410156,129.954727172852,139.962097167969,134.906356811523,142.762313842773,128.440994262695,141.789993286133,146.159774780273,123.580703735352,138.580795288086,137.238250732422,132.073272705078,154.07958984375,143.046432495117,129.444808959961,149.652282714844,137.888519287109,131.384887695312,143.86506652832,144.124481201172,139.12434387207,142.911636352539,136.087142944336,144.280075073242,128.316955566406,133.400009155273,138.836135864258,138.978179931641,141.780883789062,143.717422485352,146.422088623047,133.439514160156,143.747253417969,138.797882080078,140.239379882812,142.71223449707,132.886215209961,143.332656860352,134.975555419922,127.380958557129,139.888076782227,142.483276367188,136.898498535156,121.817001342773,141.061279296875,146.937347412109,145.307983398438,125.532852172852,132.239898681641,124.825523376465,134.043685913086,135.195236206055,142.684783935547,139.789138793945,127.595893859863,138.728637695312,132.750473022461,149.515197753906,143.315765380859,140.102981567383,136.543151855469,140.418884277344,132.965301513672,134.906234741211,147.739059448242,135.6455078125,127.068855285645,137.1513671875,133.475448608398,131.096008300781,146.837844848633,141.77409362793,144.881195068359,148.405227661133,116.978652954102,141.573791503906,143.078170776367,125.463676452637,133.261840820312,129.48307800293,138.244049072266,150.208618164062,141.978088378906,142.921096801758
"Ouachita National Forest",85.424560546875,89.7201461791992,89.4692611694336,82.9666137695312,77.2135467529297,85.3766784667969,96.1647109985352,69.3348541259766,73.839111328125,71.2518539428711,79.0855026245117,61.083423614502,101.137763977051,89.5278930664062,88.7129440307617,100.411514282227,80.2084274291992,79.2076034545898,79.326789855957,82.795051574707,86.9839782714844,67.053581237793,80.7656097412109,83.4582901000977,99.5308990478516,73.6439895629883,81.845703125,71.2921142578125,81.4270782470703,87.4104690551758,75.8034210205078,85.5283889770508,71.6939926147461,79.1739044189453,86.6090545654297,75.0034484863281,81.3086242675781,86.9464874267578,67.4500732421875,79.1865768432617,89.6380920410156,93.2740859985352,83.6835556030273,85.3593444824219,76.0281143188477,77.6494369506836,73.4102478027344,95.693603515625,89.6496047973633,82.4051818847656,73.9267120361328,70.29541015625,67.2313766479492,70.8095092773438,71.4566421508789,74.1675033569336,79.9477233886719,75.1195449829102,94.989372253418,85.0340347290039,101.674179077148,72.7137680053711,84.7921676635742,82.7944717407227,86.3175964355469,92.4921188354492,83.2047576904297,76.4452285766602,90.2168655395508,92.3679962158203,92.3492431640625,81.5901794433594,74.3064346313477,77.1218032836914,67.3374786376953,85.7824249267578,62.089298248291,82.2107696533203,94.9504547119141,89.1884307861328,86.822151184082,81.4594421386719,77.088981628418,79.763542175293,83.9186248779297,82.7046661376953,71.0602340698242,78.7803192138672,85.8184204101562,84.5260620117188,66.4063568115234,77.0110397338867,65.9791030883789,90.1733551025391,80.616569519043,78.8444976806641,78.4124221801758,76.1381454467773,82.8247375488281,68.0981521606445,65.0807723999023,82.8273544311523,85.4552993774414,85.19921875,80.1240386962891,73.9679641723633,70.3492584228516,77.2693939208984,81.9716720581055,73.596549987793,90.9809494018555,75.6301574707031,68.3694686889648,86.5154647827148,90.5939102172852,89.2805099487305,69.9858245849609,59.2078666687012,76.3835220336914,83.049446105957,72.4242782592773,78.2595596313477
